frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2034,1251,705.4161024430203 421.00322183912664 968.7578000465963 716.3932170088003,800.2982788085938 659.4888916015625 867.3264770507812 684.422119140625,0.7971066832542419,EY06VIS,0.06863807020944428
2035,1251,705.3060872291168 422.09656804000815 969.7312995733556 716.8115921755302,800.3038940429688 659.481201171875 867.3159790039062 684.421630859375,0.7973300814628601,EY06VIS,0.06863807020944428
2036,1251,705.7173397947311 421.75243746491805 971.1836677244687 716.4745414198269,797.1538696289062 662.8275146484375 866.9690551757812 686.3062744140625,0.7201063632965088,EY09YWS,0.03293999412635828
2037,1251,705.8976764789179 420.77919510358606 972.1467904172148 716.0052517030595,799.4239501953125 666.3687744140625 865.9580078125 686.9820556640625,0.6371962428092957,EY06NLS,0.3151718712342792
2038,1251,706.1571936304132 422.1793680572759 972.9923215744046 716.1823399219365,800.1063354492187 667.158349609375 867.1037963867187 688.3003662109375,0,0,0
2039,1251,706.4167107819085 423.5795410109657 973.8378527315945 716.3594281408137,800.788720703125 667.9479248046875 868.2495849609375 689.6186767578125,0,0,0
2040,1251,706.6762279334039 424.9797139646556 974.6833838887842 716.5365163596908,801.4711059570312 668.7375 869.3953735351563 690.9369873046875,0,0,0
2041,1251,706.9357450848992 426.37988691834545 975.528915045974 716.713604578568,802.1534912109375 669.5270751953125 870.541162109375 692.2552978515625,0,0,0
2042,1251,707.1952622363945 427.7800598720353 976.3744462031639 716.8906927974451,802.8358764648438 670.316650390625 871.6869506835938 693.5736083984375,0.5085994601249695,EX06VVS,0.15154351377481037
2043,1251,707.3166802190402 430.50895850750686 976.8182742295327 717.1102112999232,803.2344482421875 671.5340006510417 872.2666341145833 695.0509765625,0,0,0
2044,1251,707.438098201686 433.2378571429784 977.2621022559014 717.3297298024013,803.6330200195313 672.7513509114583 872.8463175455729 696.5283447265625,0,0,0
2045,1251,707.5595161843318 435.96675577844996 977.7059302822702 717.5492483048794,804.031591796875 673.968701171875 873.4260009765625 698.005712890625,0,0,0
2046,1251,707.6809341669776 438.6956544139215 978.149758308639 717.7687668073575,804.4301635742188 675.1860514322917 874.005684407552 699.4830810546875,0,0,0
2047,1251,707.8023521496234 441.42455304939307 978.5935863350078 717.9882853098355,804.8287353515625 676.4034016927084 874.5853678385416 700.96044921875,0,0,0
2048,1251,707.9237701322692 444.1534516848646 979.0374143613765 718.2078038123136,805.2273071289062 677.620751953125 875.1650512695312 702.4378173828125,0,0,0
2049,1251,708.0451881149149 446.8823503203362 979.4812423877453 718.4273223147917,805.62587890625 678.8381022135417 875.7447347005208 703.915185546875,0,0,0
2050,1251,708.1666060975607 449.6112489558077 979.9250704141141 718.6468408172697,806.0244506835937 680.0554524739583 876.3244181315105 705.3925537109375,0,0,0
2051,1251,708.2880240802065 452.3401475912793 980.3688984404829 718.8663593197477,806.4230224609375 681.272802734375 876.9041015625 706.869921875,0,0,0
2052,1251,708.4094420628522 455.0690462267508 980.8127264668516 719.0858778222258,806.8215942382812 682.4901529947916 877.4837849934896 708.3472900390625,0,0,0
2053,1251,708.530860045498 457.7979448622224 981.2565544932204 719.3053963247039,807.220166015625 683.7075032552083 878.0634684244792 709.824658203125,0,0,0
2054,1251,708.6522780281439 460.5268434976939 981.7003825195892 719.524914827182,807.6187377929688 684.924853515625 878.6431518554688 711.3020263671875,0,0,0
2055,1251,708.7736960107896 463.2557421331655 982.144210545958 719.7444333296601,808.0173095703125 686.1422037760417 879.2228352864583 712.77939453125,0,0,0
2056,1251,708.8951139934354 465.98464076863706 982.5880385723267 719.9639518321382,808.4158813476563 687.3595540364583 879.8025187174479 714.2567626953125,0,0,0
2057,1251,709.0165319760812 468.7135394041086 983.0318665986955 720.1834703346162,808.814453125 688.576904296875 880.3822021484375 715.734130859375,0.6289161443710327,EY09VOS,0.09062415843578485
1808,1275,709.1688685388541 311.8946905838296 903.1456503175278 509.47377371612885,784.4805297851562 459.8408508300781 827.7175903320312 477.7272644042969,0.47359150648117065,EW05YOZ,0.012577198058539915
2433,1598,699.6809403179417 415.8429410307946 895.8117287244728 577.0714669265386,771.7491455078125 523.4944458007812 827.3255615234375 544.3723754882812,0.38452160358428955,AC65ZFX,0.2188328762551629
2434,1598,699.4091357154688 416.40741075660924 896.3464260004412 577.6981258693284,773.3924865722656 523.9467468261719 827.2787577311198 545.3619079589844,0,0,0
2435,1598,699.1373311129959 416.97188048242384 896.8811232764097 578.3247848121182,775.0358276367188 524.3990478515625 827.2319539388021 546.3514404296875,0,0,0
2436,1598,698.8655265105231 417.53635020823845 897.4158205523781 578.951443754908,776.6791687011719 524.8513488769531 827.1851501464844 547.3409729003906,0,0,0
2437,1598,698.5937219080502 418.1008199340531 897.9505178283465 579.5781026976978,778.322509765625 525.3036499023438 827.1383463541666 548.3305053710938,0,0,0
2438,1598,698.3219173055772 418.66528965986777 898.4852151043149 580.2047616404875,779.9658508300781 525.7559509277344 827.091542561849 549.3200378417969,0,0,0
2439,1598,698.0501127031043 419.22975938568237 899.0199123802834 580.8314205832773,781.6091918945312 526.208251953125 827.0447387695312 550.3095703125,0.3074735701084137,LC65ZFI,0.1436015239538545
2440,1598,697.8879401291529 419.7972407492978 899.1728778283921 581.5392444902056,780.7681928362165 527.1009434291294 827.2868521554129 550.9854649135044,0,0,0
2441,1598,697.7257675552014 420.36472211291334 899.3258432765009 582.247068397134,779.9271937779018 527.993634905134 827.5289655412946 551.661359514509,0,0,0
2442,1598,697.5635949812498 420.9322034765288 899.4788087246097 582.9548923040624,779.0861947195871 528.8863263811384 827.7710789271763 552.3372541155134,0,0,0
2443,1598,697.4014224072984 421.49968484014425 899.6317741727185 583.6627162109907,778.2451956612723 529.7790178571429 828.0131923130581 553.0131487165179,0,0,0
2444,1598,697.2392498333469 422.06716620375977 899.7847396208272 584.370540117919,777.4041966029575 530.6717093331473 828.2553056989398 553.6890433175223,0,0,0
2445,1598,697.0770772593954 422.6346475673752 899.937705068936 585.0783640248472,776.5631975446429 531.5644008091518 828.4974190848214 554.3649379185268,0,0,0
2446,1598,696.9149046854438 423.20212893099074 900.0906705170448 585.7861879317757,775.7221984863281 532.4570922851562 828.7395324707031 555.0408325195312,0,0,0
2447,1598,696.7527321114924 423.7696102946062 900.2436359651535 586.494011838704,774.8811994280134 533.3497837611607 828.9816458565848 555.7167271205357,0,0,0
2448,1598,696.5905595375409 424.33709165822165 900.3966014132623 587.2018357456323,774.0402003696987 534.2424752371652 829.2237592424665 556.3926217215402,0,0,0
2449,1598,696.4283869635894 424.90457302183717 900.5495668613711 587.9096596525605,773.199201311384 535.1351667131696 829.4658726283482 557.0685163225446,0,0,0
2450,1598,696.266214389638 425.4720543854526 900.7025323094799 588.6174835594888,772.3582022530692 536.0278581891741 829.70798601423 557.7444109235491,0,0,0
2451,1598,696.1040418156864 426.0395357490681 900.8554977575886 589.3253074664173,771.5172031947544 536.9205496651786 829.9500994001116 558.4203055245536,0,0,0
2452,1598,695.9418692417349 426.6070171126836 901.0084632056974 590.0331313733456,770.6762041364398 537.8132411411831 830.1922127859933 559.0962001255581,0,0,0
2453,1598,695.7796966677835 427.17449847629905 901.1614286538062 590.7409552802739,769.835205078125 538.7059326171875 830.434326171875 559.7720947265625,0.44420763850212097,NG55ZFX,0.3896628174343138
2454,1598,696.002434936805 427.8754826091065 901.5291678198929 591.7069543595062,770.3757768110795 539.4642611416904 830.7641490589489 560.6034102006392,0,0,0
2455,1598,696.2251732058264 428.5764667419139 901.8969069859796 592.6729534387385,770.9163485440341 540.2225896661931 831.0939719460227 561.4347256747159,0,0,0
2456,1598,696.447911474848 429.27745087472135 902.2646461520665 593.6389525179709,771.4569202769886 540.980918190696 831.4237948330966 562.2660411487926,0,0,0
2457,1598,696.6706497438695 429.9784350075288 902.6323853181532 594.6049515972032,771.9974920099431 541.7392467151989 831.7536177201705 563.0973566228694,0,0,0
2458,1598,696.8933880128909 430.6794191403362 903.0001244842399 595.5709506764356,772.5380637428977 542.4975752397017 832.0834406072444 563.928672096946,0,0,0
2459,1598,697.1161262819124 431.3804032731436 903.3678636503266 596.5369497556678,773.0786354758523 543.2559037642045 832.4132634943181 564.7599875710227,0,0,0
2460,1598,697.3388645509339 432.08138740595103 903.7356028164133 597.5029488349002,773.6192072088069 544.0142322887074 832.743086381392 565.5913030450994,0,0,0
2461,1598,697.5616028199554 432.78237153875847 904.1033419825001 598.4689479141325,774.1597789417614 544.7725608132102 833.0729092684659 566.4226185191761,0,0,0
2462,1598,697.7843410889769 433.4833556715659 904.4710811485869 599.4349469933649,774.7003506747159 545.5308893377131 833.4027321555398 567.2539339932529,0,0,0
2463,1598,698.0070793579984 434.18433980437334 904.8388203146736 600.4009460725972,775.2409224076705 546.2892178622159 833.7325550426136 568.0852494673295,0,0,0
2464,1598,698.2298176270199 434.8853239371808 905.2065594807603 601.3669451518296,775.781494140625 547.0475463867188 834.0623779296875 568.9165649414062,0,0,0
2465,1598,698.4525558960414 435.5863080699882 905.5742986468471 602.3329442310619,776.3220658735795 547.8058749112216 834.3922008167614 569.747880415483,0,0,0
2466,1598,698.6752941650628 436.28729220279564 905.9420378129338 603.2989433102942,776.8626376065341 548.5642034357244 834.7220237038352 570.5791958895596,0,0,0
2467,1598,698.8980324340844 436.9882763356031 906.3097769790206 604.2649423895266,777.4032093394886 549.3225319602273 835.0518465909091 571.4105113636364,0,0,0
2468,1598,699.1207707031059 437.6892604684105 906.6775161451073 605.2309414687589,777.9437810724431 550.0808604847301 835.381669477983 572.2418268377131,0,0,0
2469,1598,699.3435089721273 438.39024460121794 907.0452553111941 606.1969405479913,778.4843528053977 550.839189009233 835.7114923650569 573.0731423117898,0,0,0
2470,1598,699.5662472411489 439.0912287340253 907.4129944772808 607.1629396272235,779.0249245383523 551.5975175337358 836.0413152521306 573.9044577858665,0,0,0
2471,1598,699.7889855101703 439.79221286683276 907.7807336433675 608.1289387064559,779.5654962713069 552.3558460582386 836.3711381392045 574.7357732599431,0,0,0
2472,1598,700.0117237791918 440.4931969996402 908.1484728094542 609.0949377856882,780.1060680042614 553.1141745827415 836.7009610262784 575.5670887340199,0,0,0
2473,1598,700.2344620482133 441.1941811324476 908.5162119755411 610.0609368649206,780.6466397372159 553.8725031072444 837.0307839133523 576.3984042080966,0,0,0
2474,1598,700.4572003172348 441.89516526525506 908.8839511416278 611.0269359441529,781.1872114701705 554.6308316317471 837.3606068004261 577.2297196821733,0,0,0
2475,1598,700.6799385862563 442.5961493980625 909.2516903077145 611.9929350233853,781.727783203125 555.38916015625 837.6904296875 578.06103515625,0.34633123874664307,LG65ZFA,0.12366518563777043
2476,1598,700.3476226415057 443.193569310136 909.1436027343061 612.7759869356661,781.370361328125 555.6171264648438 839.75732421875 578.1558227539062,0.4838763475418091,WL65ZFX,0.13789531919125755
2477,1598,700.3351167945211 443.7587260185206 909.5506754813239 613.8566527723245,781.0712280273438 556.8418426513672 839.7396850585938 579.2869415283203,0,0,0
2478,1598,700.3226109475365 444.32388272690514 909.9577482283415 614.9373186089831,780.7720947265625 558.0665588378906 839.7220458984375 580.4180603027344,0,0,0
2479,1598,700.3101051005518 444.8890394352897 910.3648209753592 616.0179844456416,780.4729614257812 559.2912750244141 839.7044067382812 581.5491790771484,0,0,0
2480,1598,700.2975992535672 445.45419614367427 910.771893722377 617.0986502823,780.173828125 560.5159912109375 839.686767578125 582.6802978515625,0,0,0
2481,1598,700.2850934065826 446.01935285205883 911.1789664693947 618.1793161189585,779.8746948242188 561.7407073974609 839.6691284179688 583.8114166259766,0,0,0
2482,1598,700.2725875595979 446.5845095604434 911.5860392164124 619.2599819556169,779.5755615234375 562.9654235839844 839.6514892578125 584.9425354003906,0,0,0
2483,1598,700.2600817126133 447.14966626882796 911.99311196343 620.3406477922755,779.2764282226562 564.1901397705078 839.6338500976562 586.0736541748047,0,0,0
2484,1598,700.2475758656287 447.7148229772125 912.4001847104478 621.421313628934,778.977294921875 565.4148559570312 839.6162109375 587.2047729492188,0.5918585658073425,VC65ZFX,0.38967378222983984
2485,1598,700.4234178250701 447.9975716631361 912.7314332605506 621.8427110949624,778.9791259765625 565.4175415039062 839.6041259765625 587.2103881835938,0.592333972454071,VC65ZFX,0.38967378222983984
2486,1598,700.8407070925571 448.6467229299522 913.3529132165725 622.727061169508,780.10107421875 564.0152587890625 841.458251953125 587.7088623046875,0.5444915890693665,AG65ZFX,0.05781702675372237
2487,1598,700.3315670177757 449.63803416712005 913.8677494275813 624.2713453914153,781.1981608072916 565.7643025716146 840.8878580729166 588.5715942382812,0,0,0
2488,1598,699.8224269429942 450.6293454042879 914.3825856385901 625.8156296133225,782.2952473958334 567.5133463541666 840.3174641927084 589.434326171875,0,0,0
2489,1598,699.3132868682128 451.62065664145575 914.8974218495989 627.3599138352297,783.392333984375 569.2623901367188 839.7470703125 590.2970581054688,0.4843182861804962,NG65ZFX,0.39600165131068943
2490,1598,699.7248453802474 452.1197762378239 916.0664425817018 628.2235859511038,784.2003662109375 569.70029296875 840.0081787109375 590.8469482421875,0,0,0
2491,1598,700.136403892282 452.6188958341921 917.2354633138048 629.087258066978,785.0083984375 570.1381958007812 840.269287109375 591.3968383789063,0,0,0
2492,1598,700.5479624043165 453.1180154305602 918.4044840459077 629.9509301828522,785.8164306640625 570.5760986328125 840.5303955078125 591.946728515625,0,0,0
2493,1598,700.9595209163512 453.6171350269284 919.5735047780106 630.8146022987264,786.624462890625 571.0140014648438 840.79150390625 592.4966186523437,0,0,0
2494,1598,701.3710794283858 454.1162546232965 920.7425255101135 631.6782744146005,787.4324951171875 571.451904296875 841.0526123046875 593.0465087890625,0.5087725520133972,UC65ZFX,0.15383260273907692
2495,1598,701.2577025241842 454.86109422476255 921.00379980993 632.4303443615355,787.6680020419034 572.3904418945312 841.1282737038352 593.9939797141335,0,0,0
2496,1598,701.1443256199826 455.60593382622864 921.2650741097465 633.1824143084704,787.9035089666194 573.3289794921875 841.203935102983 594.9414506392045,0,0,0
2497,1598,701.0309487157812 456.35077342769466 921.526348409563 633.9344842554053,788.1390158913352 574.2675170898438 841.2795965021306 595.8889215642756,0,0,0
2498,1598,700.9175718115796 457.0956130291607 921.7876227093794 634.6865542023403,788.3745228160511 575.2060546875 841.3552579012784 596.8363924893466,0,0,0
2499,1598,700.804194907378 457.84045263062677 922.0488970091959 635.4386241492753,788.610029740767 576.1445922851562 841.4309193004261 597.7838634144176,0,0,0
2500,1598,700.6908180031764 458.5852922320928 922.3101713090125 636.1906940962101,788.845536665483 577.0831298828125 841.5065806995739 598.7313343394886,0,0,0
2501,1598,700.5774410989749 459.3301318335589 922.571445608829 636.9427640431451,789.0810435901989 578.0216674804688 841.5822420987216 599.6788052645596,0,0,0
2502,1598,700.4640641947733 460.0749714350249 922.8327199086455 637.69483399008,789.3165505149148 578.960205078125 841.6579034978694 600.6262761896306,0,0,0
2503,1598,700.3506872905718 460.81981103649093 923.0939942084619 638.446903937015,789.5520574396306 579.8987426757812 841.733564897017 601.5737471147017,0,0,0
2504,1598,700.2373103863703 461.564650637957 923.3552685082784 639.1989738839499,789.7875643643466 580.8372802734375 841.8092262961648 602.5212180397727,0,0,0
2505,1598,700.1239334821687 462.30949023942304 923.6165428080949 639.9510438308848,790.0230712890625 581.7758178710938 841.8848876953125 603.4686889648438,0.48118093609809875,IC65ZFZ,0.028125420624148065
2506,1598,700.1398897868401 463.53847127467753 923.823070961616 641.3625383190149,790.0452677408854 582.6415201822916 844.8875122070312 604.818115234375,0,0,0
2507,1598,700.1558460915113 464.76745230993197 924.0295991151372 642.774032807145,790.0674641927084 583.5072224934896 847.89013671875 606.1675415039062,0,0,0
2508,1598,700.1718023961827 465.99643334518646 924.2361272686584 644.185527295275,790.0896606445312 584.3729248046875 850.8927612304688 607.5169677734375,0.5897059440612793,YC65ZFX,0.11458987146273844
2509,1598,700.0038322856382 466.28030912926124 924.2788282419477 644.608147906443,790.13232421875 584.3699951171875 850.9388427734375 607.5152587890625,0.5880639553070068,VC65ZFX,0.0774053201494955
2510,1598,700.3789156652061 466.8836994816046 924.7925115035231 645.557076307638,790.8138427734375 585.6836791992188 850.7303955078125 608.9206665039062,0,0,0
2511,1598,700.7539990447742 467.48708983394795 925.3061947650984 646.5060047088331,791.495361328125 586.99736328125 850.5219482421875 610.32607421875,0,0,0
2512,1598,701.1290824243422 468.09048018629136 925.8198780266738 647.454933110028,792.1768798828125 588.3110473632812 850.3135009765625 611.7314819335937,0,0,0
2513,1598,701.5041658039103 468.6938705386347 926.3335612882491 648.4038615112231,792.8583984375 589.6247314453125 850.1050537109375 613.1368896484375,0,0,0
2514,1598,701.8792491834782 469.29726089097807 926.8472445498245 649.3527899124181,793.5399169921875 590.9384155273438 849.8966064453125 614.5422973632812,0.5731524229049683,OG65ZFX,0.21338518091731998
2515,1598,701.8310647499284 469.59601168292636 926.8948870953079 649.8436979624611,793.526611328125 590.933837890625 849.90185546875 614.550048828125,0.5732856392860413,OG65ZFX,0.21338518091731998
2516,1598,701.9751643317153 470.36594290012164 927.4019210202848 651.0145686197377,793.363525390625 592.0825873480903 850.141845703125 615.4098171657986,0,0,0
2517,1598,702.1192639135021 471.1358741173169 927.9089549452616 652.1854392770143,793.200439453125 593.2313368055555 850.3818359375 616.2695855034722,0,0,0
2518,1598,702.263363495289 471.90580533451214 928.4159888702385 653.356309934291,793.037353515625 594.3800862630209 850.621826171875 617.1293538411459,0,0,0
2519,1598,702.4074630770759 472.6757365517074 928.9230227952153 654.5271805915676,792.874267578125 595.5288357204861 850.86181640625 617.9891221788195,0,0,0
2520,1598,702.5515626588627 473.4456677689027 929.4300567201922 655.6980512488442,792.711181640625 596.6775851779514 851.101806640625 618.848890516493,0,0,0
2521,1598,702.6956622406497 474.215598986098 929.937090645169 656.8689219061208,792.548095703125 597.8263346354166 851.341796875 619.7086588541666,0,0,0
2522,1598,702.8397618224366 474.9855302032932 930.4441245701458 658.0397925633974,792.385009765625 598.975084092882 851.581787109375 620.5684271918403,0,0,0
2523,1598,702.9838614042234 475.7554614204885 930.9511584951226 659.2106632206741,792.221923828125 600.1238335503472 851.82177734375 621.4281955295139,0,0,0
2524,1598,703.1279609860103 476.52539263768375 931.4581924200995 660.3815338779507,792.058837890625 601.2725830078125 852.061767578125 622.2879638671875,0.6111260056495667,WG65ZFX,0.2989404987328252
2525,1598,703.2645799906282 477.38341954205237 931.8813556762009 661.3336436082814,793.0852716619319 601.9445578835227 852.8524169921875 623.403076171875,0,0,0
2526,1598,703.4011989952462 478.24144644642104 932.3045189323022 662.2857533386122,794.1117054332386 602.616532759233 853.64306640625 624.5181884765625,0,0,0
2527,1598,703.537817999864 479.09947335078965 932.7276821884036 663.2378630689428,795.1381392045455 603.2885076349431 854.4337158203125 625.63330078125,0,0,0
2528,1598,703.674437004482 479.95750025515827 933.150845444505 664.1899727992735,796.1645729758523 603.9604825106534 855.224365234375 626.7484130859375,0,0,0
2529,1598,703.8110560091 480.8155271595269 933.5740087006063 665.1420825296043,797.1910067471591 604.6324573863636 856.0150146484375 627.863525390625,0,0,0
2530,1598,703.9476750137179 481.67355406389555 933.9971719567076 666.094192259935,798.2174405184659 605.3044322620739 856.8056640625 628.9786376953125,0,0,0
2531,1598,704.0842940183359 482.53158096826417 934.4203352128089 667.0463019902658,799.2438742897727 605.9764071377841 857.5963134765625 630.09375,0,0,0
2532,1598,704.2209130229538 483.3896078726328 934.8434984689103 667.9984117205964,800.2703080610795 606.6483820134944 858.386962890625 631.2088623046875,0,0,0
2533,1598,704.3575320275717 484.2476347770014 935.2666617250117 668.9505214509271,801.2967418323864 607.3203568892045 859.1776123046875 632.323974609375,0,0,0
2534,1598,704.4941510321896 485.10566168137007 935.689824981113 669.9026311812579,802.3231756036931 607.9923317649148 859.96826171875 633.4390869140625,0,0,0
2535,1598,704.6307700368076 485.9636885857387 936.1129882372144 670.8547409115886,803.349609375 608.664306640625 860.7589111328125 634.55419921875,0.6202552914619446,IG65ZFR,0.2476261091099692
2536,1598,704.7588963586987 487.16865038497167 936.960273882604 672.452325834321,798.18408203125 609.8138122558594 858.7927856445312 634.9301452636719,0,0,0
2537,1598,704.8870226805899 488.3736121842046 937.8075595279937 674.0499107570533,793.0185546875 610.9633178710938 856.82666015625 635.3060913085938,0.6595719456672668,NG65ZFX,0.47087912958576456
2538,1598,705.2356243762846 488.9633636654307 938.2726894842554 674.9760936687119,793.2925720214844 612.1266326904297 856.5005187988281 636.0115509033203,0,0,0
2539,1598,705.5842260719793 489.55311514665675 938.7378194405171 675.9022765803704,793.5665893554688 613.2899475097656 856.1743774414062 636.7170104980469,0,0,0
2540,1598,705.932827767674 490.1428666278829 939.2029493967789 676.8284594920289,793.8406066894531 614.4532623291016 855.8482360839844 637.4224700927734,0,0,0
2541,1598,706.2814294633687 490.73261810910896 939.6680793530405 677.7546424036874,794.1146240234375 615.6165771484375 855.5220947265625 638.1279296875,0.6160905957221985,WG65ZFE,0.29927983783912604
2542,1598,707.6457650518842 491.58000381901275 939.8337644819039 679.1801637010421,791.5568237304688 616.0516967773438 867.0029907226562 640.3136596679688,0.4330722689628601,NG65ZFX,0.5885526570270996
2543,1598,706.8479186209145 492.7444593458083 939.5963164255563 680.8589608246473,795.448486328125 618.7405090332031 863.4592895507812 641.4143371582031,0,0,0
2544,1598,706.0500721899448 493.90891487260393 939.3588683692087 682.5377579482523,799.3401489257812 621.4293212890625 859.9155883789062 642.5150146484375,0.6378677487373352,AG65ZFX,0.08238701417630859
2545,1598,705.332373280079 494.2022434940616 939.3371169652988 683.1972362962076,799.3375854492188 621.5101318359375 859.8687133789062 642.5189208984375,0.639144778251648,AG65ZFX,0.21885813573969612
2546,1598,704.8113063123071 494.9949220549746 940.0962885149859 684.3911086813472,801.6890563964844 622.3968200683594 861.2489318847656 644.9397888183594,0,0,0
2547,1598,704.2902393445354 495.78760061588764 940.8554600646728 685.5849810664868,804.04052734375 623.2835083007812 862.629150390625 647.3606567382812,0.6113232970237732,VG65ZFX,0.16110619930134934
2548,1598,705.5322738047703 496.6256812602053 942.2774518483549 686.5751431008098,804.9839680989584 624.3518473307291 862.4631754557291 648.5543619791666,0,0,0
2549,1598,706.7743082650052 497.4637619045229 943.6994436320368 687.5653051351328,805.9274088541666 625.4201863606771 862.2972005208334 649.7480672200521,0,0,0
2550,1598,708.0163427252401 498.30184254884057 945.1214354157189 688.5554671694558,806.870849609375 626.488525390625 862.1312255859375 650.9417724609375,0.6380449533462524,IG65ZFX,0.34578401572486955
2551,1598,708.322101306738 498.6151918332695 945.2932297361369 688.9801772271225,806.8765869140625 626.4930419921875 862.1226806640625 650.9410400390625,0.6381593942642212,IG65ZFX,0.34578401572486955
2552,1598,707.1657495781831 499.71106083533556 945.0444527143342 690.1884879771427,804.8694661458334 629.0411783854166 863.1974283854166 652.1609700520834,0,0,0
2553,1598,706.0093978496282 500.8069298374016 944.7956756925315 691.396798727163,802.8623453776041 631.5893147786459 864.2721761067709 653.3809000651041,0,0,0
2554,1598,704.8530461210732 501.90279883946766 944.5468986707288 692.6051094771832,800.855224609375 634.137451171875 865.346923828125 654.600830078125,0.625230073928833,NC65ZFX,0.38856867928496164
2555,1598,705.2826140620155 503.0531404920854 945.7976942236573 693.9030969329183,797.994873046875 635.033935546875 867.0349731445312 655.2071533203125,0,0,0
2556,1598,705.7121820029578 504.2034821447031 947.0484897765858 695.2010843886534,795.134521484375 635.930419921875 868.7230224609375 655.8134765625,0.5732846260070801,NG65ZFX,0.17295207276579858
2557,1598,705.7279024553569 504.55095630251526 947.6210561476754 695.6746042804516,795.1383056640625 635.908447265625 868.7723388671875 655.8131103515625,0.5728760361671448,NG65ZFX,0.17295207276579858
2558,1598,707.1974309607808 505.2175935487759 948.225692892694 696.3971635078589,792.3790283203125 631.6959228515625 868.5784912109375 656.9864501953125,0.2788064181804657,NG65ZFX,0.2634998611510504
2559,1598,708.2485627412879 505.5360088840061 948.6433098799902 697.138477762551,800.175537109375 635.2021484375 868.610107421875 657.817138671875,0,0,0
2560,1598,709.2996945217949 505.8544242192363 949.0609268672863 697.8797920172433,807.9720458984375 638.7083740234375 868.6417236328125 658.6478271484375,0.4577532708644867,AG65ZFX,0.432364648047334
2561,1598,709.444929485046 506.62545270692976 949.6152332348954 698.7225013578341,807.7856038411459 639.2336832682291 869.3133951822916 660.123046875,0,0,0
2562,1598,709.5901644482973 507.3964811946232 950.1695396025044 699.5652106984247,807.5991617838541 639.7589925130209 869.9850667317709 661.5982666015625,0,0,0
2563,1598,709.7353994115485 508.1675096823167 950.7238459701134 700.4079200390154,807.4127197265625 640.2843017578125 870.65673828125 663.073486328125,0,0,0
2564,1598,709.8806343747997 508.9385381700102 951.2781523377225 701.2506293796062,807.2262776692709 640.8096110026041 871.3284098307291 664.5487060546875,0,0,0
2565,1598,710.0258693380508 509.70956665770365 951.8324587053316 702.0933387201969,807.0398356119791 641.3349202473959 872.0000813802084 666.02392578125,0,0,0
2566,1598,710.1711043013021 510.4805951453971 952.3867650729406 702.9360480607876,806.8533935546875 641.8602294921875 872.6717529296875 667.4991455078125,0.7563045024871826,TG65ZFX,0.1968092270177326
2567,1598,710.836458753728 511.3315219644167 953.2813717521336 703.8567334510968,807.2933654785156 643.1750793457031 871.7991943359375 668.2497253417969,0,0,0
2568,1598,711.5018132061541 512.1824487834363 954.1759784313267 704.7774188414062,807.7333374023438 644.4899291992188 870.9266357421875 669.0003051757812,0,0,0
2569,1598,712.1671676585801 513.0333756024559 955.0705851105197 705.6981042317154,808.1733093261719 645.8047790527344 870.0540771484375 669.7508850097656,0,0,0
2570,1598,712.832522111006 513.8843024214755 955.9651917897127 706.6187896220247,808.61328125 647.11962890625 869.1815185546875 670.50146484375,0.6393339037895203,WG65ZFX,0.10283418040102524
2571,1598,712.773717003946 515.5356497857074 956.4386499516598 707.8039264052372,803.9366455078125 649.2806396484375 871.6951904296875 670.0008544921875,0.47351816296577454,NG65ZFX,0.7433676300206971
2572,1598,712.0320107791532 517.0235380406915 956.8716161419064 709.0282421161902,804.420166015625 648.7117309570312 876.7255859375 673.4562377929688,0.46854108572006226,OG65ZFX,0.4032304438589988
2573,1598,712.5581870790554 517.955888524565 957.8091633499936 709.6619905422816,805.2323608398438 650.0616302490234 876.6135457356771 674.5210520426432,0,0,0
2574,1598,713.0843633789576 518.8882390084385 958.7467105580807 710.2957389683731,806.0445556640625 651.4115295410156 876.5015055338541 675.5858662923177,0,0,0
2575,1598,713.6105396788598 519.8205894923121 959.6842577661679 710.9294873944646,806.8567504882812 652.7614288330078 876.3894653320312 676.6506805419922,0,0,0
2576,1598,714.136715978762 520.7529399761856 960.621804974255 711.563235820556,807.6689453125 654.111328125 876.2774251302084 677.7154947916666,0,0,0
2577,1598,714.6628922786642 521.6852904600592 961.5593521823422 712.1969842466475,808.4811401367188 655.4612274169922 876.1653849283854 678.7803090413412,0,0,0
2578,1598,715.1890685785665 522.6176409439327 962.4968993904292 712.8307326727389,809.2933349609375 656.8111267089844 876.0533447265625 679.8451232910156,0,0,0
2579,1598,715.7152448784688 523.5499914278062 963.4344465985164 713.4644810988303,810.1055297851562 658.1610260009766 875.9413045247396 680.9099375406901,0,0,0
2580,1598,716.241421178371 524.4823419116797 964.3719938066035 714.0982295249219,810.917724609375 659.5109252929688 875.8292643229166 681.9747517903646,0,0,0
2581,1598,716.7675974782732 525.4146923955532 965.3095410146907 714.7319779510133,811.7299194335938 660.8608245849609 875.7172241210938 683.0395660400391,0,0,0
2582,1598,717.2937737781754 526.3470428794268 966.2470882227778 715.3657263771047,812.5421142578125 662.2107238769531 875.6051839192709 684.1043802897135,0,0,0
